หมายเลข,วันที่-เวลา,DO,EC,T,Tb,สถานะ
111,11 ก.ค.2015 11:30,5.9,382.5,30.3,-,ปกติ
111,11 ก.ค.2015 12:00,5.9,381.8,30.5,-,ปกติ
111,11 ก.ค.2015 12:30,5.8,379.2,30.8,-,ปกติ
111,11 ก.ค.2015 13:00,5.8,377.8,31.2,-,ปกติ
111,11 ก.ค.2015 13:30,5.8,377.4,31.6,-,ปกติ
111,11 ก.ค.2015 14:00,5.7,377.5,31.9,-,ปกติ
111,11 ก.ค.2015 14:30,5.7,377.4,32.2,-,ปกติ
111,11 ก.ค.2015 15:00,5.8,377.8,32.6,-,ปกติ
111,11 ก.ค.2015 15:30,5.8,378.3,33.0,-,ปกติ
111,11 ก.ค.2015 16:00,5.7,378.4,33.3,-,ปกติ
111,11 ก.ค.2015 16:30,5.7,379.0,33.6,-,ปกติ
111,11 ก.ค.2015 17:00,5.6,381.3,33.7,-,ปกติ
111,11 ก.ค.2015 17:30,5.6,382.5,33.8,-,ปกติ
111,11 ก.ค.2015 18:00,5.6,387.3,33.6,-,ปกติ
111,11 ก.ค.2015 18:30,5.6,392.4,33.4,-,ปกติ
111,11 ก.ค.2015 19:00,5.6,394.3,32.7,-,ปกติ
111,11 ก.ค.2015 19:30,5.6,397.2,32.1,-,ปกติ
111,11 ก.ค.2015 20:00,5.6,398.2,31.7,-,ปกติ
111,11 ก.ค.2015 20:30,5.6,400.0,31.4,-,ปกติ
111,11 ก.ค.2015 21:00,5.6,400.2,31.1,-,ปกติ
111,11 ก.ค.2015 21:30,5.6,401.7,30.9,-,ปกติ
111,11 ก.ค.2015 22:00,5.6,401.7,30.6,-,ปกติ
111,11 ก.ค.2015 22:30,5.6,400.6,30.4,-,ปกติ
111,11 ก.ค.2015 23:00,5.7,399.7,30.1,-,ปกติ
111,11 ก.ค.2015 23:30,5.7,400.3,29.9,-,ปกติ
111,12 ก.ค.2015 00:00,5.7,400.7,29.6,-,ปกติ
111,12 ก.ค.2015 00:30,5.7,401.3,29.4,-,ปกติ
111,12 ก.ค.2015 01:00,5.7,401.9,29.2,-,ปกติ
111,12 ก.ค.2015 01:30,5.7,401.7,28.9,-,ปกติ
111,12 ก.ค.2015 02:00,5.7,400.7,28.7,-,ปกติ
111,12 ก.ค.2015 02:30,5.7,400.0,28.5,-,ปกติ
111,12 ก.ค.2015 03:00,5.8,399.8,28.4,-,ปกติ
111,12 ก.ค.2015 03:30,5.8,398.9,28.2,-,ปกติ
111,12 ก.ค.2015 04:00,5.8,402.3,28.1,-,ปกติ
111,12 ก.ค.2015 04:30,5.8,405.8,28.0,-,ปกติ
111,12 ก.ค.2015 05:00,5.9,408.0,27.8,-,ปกติ
111,12 ก.ค.2015 05:30,5.9,408.9,27.6,-,ปกติ
111,12 ก.ค.2015 06:00,5.9,408.8,27.5,-,ปกติ
111,12 ก.ค.2015 06:30,5.9,408.8,27.4,-,ปกติ
111,12 ก.ค.2015 07:00,5.9,408.4,27.4,-,ปกติ
111,12 ก.ค.2015 07:30,5.5,406.1,27.4,-,ปกติ
111,12 ก.ค.2015 08:00,5.9,401.3,27.6,-,ปกติ
111,12 ก.ค.2015 08:30,5.9,398.2,28.0,-,ปกติ
111,12 ก.ค.2015 09:00,5.9,395.7,28.4,-,ปกติ
111,12 ก.ค.2015 09:30,5.8,392.8,28.9,-,ปกติ
111,12 ก.ค.2015 10:00,5.8,388.9,29.3,-,ปกติ
111,12 ก.ค.2015 10:30,5.8,386.5,29.6,-,ปกติ
111,12 ก.ค.2015 11:00,5.8,386.2,29.9,-,ปกติ
111,12 ก.ค.2015 11:30,5.8,386.3,30.2,-,ปกติ
111,12 ก.ค.2015 12:00,5.8,385.7,30.5,-,ปกติ
111,12 ก.ค.2015 12:30,5.8,386.3,30.9,-,ปกติ
111,12 ก.ค.2015 13:00,5.8,386.2,31.2,-,ปกติ
111,12 ก.ค.2015 13:30,5.8,385.5,31.4,-,ปกติ
111,12 ก.ค.2015 14:00,5.8,386.2,31.7,-,ปกติ
111,12 ก.ค.2015 14:30,5.7,386.6,32.0,-,ปกติ
111,12 ก.ค.2015 15:00,5.6,385.8,32.4,-,ปกติ
111,12 ก.ค.2015 15:30,5.6,384.1,33.2,-,ปกติ
111,12 ก.ค.2015 16:00,5.6,382.9,33.7,-,ปกติ
111,12 ก.ค.2015 16:30,5.6,387.3,33.4,-,ปกติ
111,12 ก.ค.2015 17:00,5.7,387.2,33.4,-,ปกติ
111,12 ก.ค.2015 17:30,5.6,389.0,33.3,-,ปกติ
111,12 ก.ค.2015 18:00,5.6,390.2,33.0,-,ปกติ
111,12 ก.ค.2015 18:30,5.6,393.9,32.6,-,ปกติ
111,12 ก.ค.2015 19:00,5.6,398.2,32.2,-,ปกติ
111,12 ก.ค.2015 19:30,5.6,402.5,31.8,-,ปกติ
111,12 ก.ค.2015 20:00,5.6,404.0,31.4,-,ปกติ
111,12 ก.ค.2015 20:30,5.6,409.2,31.2,-,ปกติ
111,12 ก.ค.2015 21:00,5.6,409.4,30.9,-,ปกติ
111,12 ก.ค.2015 21:30,5.6,412.9,30.6,-,ปกติ
111,12 ก.ค.2015 22:00,5.6,414.9,30.4,-,ปกติ
111,12 ก.ค.2015 22:30,5.7,417.4,30.2,-,ปกติ
111,12 ก.ค.2015 23:00,5.6,415.2,30.0,-,ปกติ
111,12 ก.ค.2015 23:30,5.7,418.1,29.9,-,ปกติ
111,13 ก.ค.2015 00:00,5.7,417.1,29.7,-,ปกติ
111,13 ก.ค.2015 00:30,5.6,412.3,29.5,-,ปกติ
111,13 ก.ค.2015 01:00,5.6,414.8,29.4,-,ปกติ
111,13 ก.ค.2015 01:30,5.7,413.6,29.3,-,ปกติ
111,13 ก.ค.2015 02:00,5.8,414.4,29.1,-,ปกติ
111,13 ก.ค.2015 02:30,5.8,415.2,29.0,-,ปกติ
111,13 ก.ค.2015 03:00,5.8,415.6,28.9,-,ปกติ
111,13 ก.ค.2015 03:30,5.8,415.3,28.7,-,ปกติ
111,13 ก.ค.2015 04:00,5.8,417.0,28.6,-,ปกติ
111,13 ก.ค.2015 04:30,5.8,415.9,28.4,-,ปกติ
111,13 ก.ค.2015 05:00,5.8,415.5,28.2,-,ปกติ
111,13 ก.ค.2015 05:30,5.8,414.4,28.1,-,ปกติ
111,13 ก.ค.2015 06:00,5.8,416.0,28.0,-,ปกติ
111,13 ก.ค.2015 06:30,5.8,415.1,27.9,-,ปกติ
111,13 ก.ค.2015 07:00,5.8,415.4,28.0,-,ปกติ
111,13 ก.ค.2015 07:30,5.7,414.2,28.1,-,ปกติ
111,13 ก.ค.2015 08:00,5.9,409.3,28.3,-,ปกติ
111,13 ก.ค.2015 08:30,5.9,402.4,28.5,-,ปกติ
111,13 ก.ค.2015 09:00,5.8,400.5,29.0,-,ปกติ
111,13 ก.ค.2015 09:30,5.8,397.9,29.3,-,ปกติ
111,13 ก.ค.2015 10:00,5.8,391.8,29.6,-,ปกติ
111,13 ก.ค.2015 10:30,5.7,390.4,29.9,-,ปกติ
111,13 ก.ค.2015 11:00,5.8,390.9,30.1,-,ปกติ
111,13 ก.ค.2015 11:30,5.8,390.8,30.6,-,ปกติ
111,13 ก.ค.2015 12:00,5.7,390.6,31.0,-,ปกติ
111,13 ก.ค.2015 12:30,5.8,389.8,31.4,-,ปกติ
111,13 ก.ค.2015 13:00,5.8,389.0,31.7,-,ปกติ
111,13 ก.ค.2015 13:30,5.8,389.4,32.1,-,ปกติ
111,13 ก.ค.2015 14:00,5.8,388.2,32.4,-,ปกติ
111,13 ก.ค.2015 14:30,5.8,386.8,32.8,-,ปกติ
111,13 ก.ค.2015 15:00,5.7,386.2,33.1,-,ปกติ
111,13 ก.ค.2015 15:30,5.7,386.5,33.5,-,ปกติ
111,13 ก.ค.2015 16:00,5.6,385.3,33.9,-,ปกติ
111,13 ก.ค.2015 16:30,5.7,385.3,34.3,-,ปกติ
111,13 ก.ค.2015 17:00,5.6,385.1,33.8,-,ปกติ
111,13 ก.ค.2015 17:30,5.6,397.2,32.9,-,ปกติ
111,13 ก.ค.2015 18:00,5.7,404.3,32.2,-,ปกติ
111,13 ก.ค.2015 18:30,5.7,407.3,31.7,-,ปกติ
111,13 ก.ค.2015 19:00,5.7,411.4,31.2,-,ปกติ
111,13 ก.ค.2015 19:30,5.6,414.8,30.9,-,ปกติ
111,13 ก.ค.2015 20:00,5.7,413.3,30.5,-,ปกติ
111,13 ก.ค.2015 20:30,5.7,416.0,30.3,-,ปกติ
111,13 ก.ค.2015 21:00,5.7,419.9,30.2,-,ปกติ
111,13 ก.ค.2015 21:30,5.7,417.4,30.0,-,ปกติ
111,13 ก.ค.2015 22:00,5.7,419.7,29.9,-,ปกติ
111,13 ก.ค.2015 22:30,5.8,420.4,29.8,-,ปกติ
111,13 ก.ค.2015 23:00,5.8,412.0,29.6,-,ปกติ
111,13 ก.ค.2015 23:30,5.8,409.8,29.5,-,ปกติ
111,14 ก.ค.2015 00:00,5.8,411.4,29.3,-,ปกติ
111,14 ก.ค.2015 00:30,5.8,410.2,29.2,-,ปกติ
111,14 ก.ค.2015 01:00,5.8,412.4,29.1,-,ปกติ
111,14 ก.ค.2015 01:30,5.8,412.2,29.0,-,ปกติ
111,14 ก.ค.2015 02:00,5.9,414.7,28.9,-,ปกติ
111,14 ก.ค.2015 02:30,5.9,417.1,28.8,-,ปกติ
111,14 ก.ค.2015 03:00,5.8,415.2,28.7,-,ปกติ
111,14 ก.ค.2015 03:30,5.9,418.9,28.6,-,ปกติ
111,14 ก.ค.2015 04:00,5.9,416.0,28.5,-,ปกติ
111,14 ก.ค.2015 04:30,5.9,413.7,28.4,-,ปกติ
111,14 ก.ค.2015 05:00,6.0,417.0,28.4,-,ปกติ
111,14 ก.ค.2015 05:30,5.9,418.0,28.3,-,ปกติ
111,14 ก.ค.2015 06:00,5.9,419.2,28.1,-,ปกติ
111,14 ก.ค.2015 06:30,5.9,416.7,28.0,-,ปกติ
111,14 ก.ค.2015 07:00,6.0,417.4,28.0,-,ปกติ
111,14 ก.ค.2015 07:30,6.0,417.8,28.0,-,ปกติ
111,14 ก.ค.2015 08:00,6.0,415.7,28.1,-,ปกติ
111,14 ก.ค.2015 08:30,5.9,413.3,28.4,-,ปกติ
111,14 ก.ค.2015 09:00,6.0,412.0,28.8,-,ปกติ
111,14 ก.ค.2015 09:30,5.8,399.9,29.5,-,ปกติ
111,14 ก.ค.2015 10:00,5.8,396.2,29.9,-,ปกติ
111,14 ก.ค.2015 10:30,5.9,395.5,30.2,-,ปกติ
111,14 ก.ค.2015 11:00,5.9,393.8,30.5,-,ปกติ
111,14 ก.ค.2015 11:30,5.9,390.3,30.7,-,ปกติ
111,14 ก.ค.2015 12:00,5.9,392.1,31.0,-,ปกติ
111,14 ก.ค.2015 12:30,5.9,390.0,31.2,-,ปกติ
111,14 ก.ค.2015 13:00,F,F,F,-,-
111,14 ก.ค.2015 13:30,5.9,388.4,32.0,-,ปกติ
111,14 ก.ค.2015 14:00,5.9,388.0,32.3,-,ปกติ
111,14 ก.ค.2015 14:30,5.9,387.1,32.8,-,ปกติ
111,14 ก.ค.2015 15:00,5.8,386.9,33.2,-,ปกติ
111,14 ก.ค.2015 15:30,5.8,385.1,33.8,-,ปกติ
111,14 ก.ค.2015 16:00,5.8,386.1,34.1,-,ปกติ
111,14 ก.ค.2015 16:30,5.8,386.6,34.2,-,ปกติ
111,14 ก.ค.2015 17:00,5.8,388.3,34.4,-,ปกติ
111,14 ก.ค.2015 17:30,5.8,390.6,33.5,-,ปกติ
111,14 ก.ค.2015 18:00,5.8,404.0,31.8,-,ปกติ
111,14 ก.ค.2015 18:30,5.8,415.4,30.8,-,ปกติ
111,14 ก.ค.2015 19:00,5.8,416.3,30.4,-,ปกติ
111,14 ก.ค.2015 19:30,5.8,419.2,30.2,-,ปกติ
111,14 ก.ค.2015 20:00,5.8,415.4,30.0,-,ปกติ
111,14 ก.ค.2015 20:30,5.7,412.2,29.9,-,ปกติ
111,14 ก.ค.2015 21:00,5.9,412.3,29.8,-,ปกติ
111,14 ก.ค.2015 21:30,5.9,413.6,29.7,-,ปกติ
111,14 ก.ค.2015 22:00,5.7,417.5,29.6,-,ปกติ
111,14 ก.ค.2015 22:30,5.9,426.0,29.6,-,ปกติ
111,14 ก.ค.2015 23:00,5.9,429.3,29.5,-,ปกติ
111,14 ก.ค.2015 23:30,6.0,425.8,29.3,-,ปกติ
111,15 ก.ค.2015 00:00,6.0,425.9,29.2,-,ปกติ
111,15 ก.ค.2015 00:30,6.0,424.1,29.0,-,ปกติ
111,15 ก.ค.2015 01:00,6.0,423.6,28.9,-,ปกติ
111,15 ก.ค.2015 01:30,6.0,424.6,28.8,-,ปกติ
111,15 ก.ค.2015 02:00,5.9,426.8,28.7,-,ปกติ
111,15 ก.ค.2015 02:30,6.0,425.7,28.6,-,ปกติ
111,15 ก.ค.2015 03:00,6.0,424.4,28.5,-,ปกติ
111,15 ก.ค.2015 03:30,6.0,418.0,28.4,-,ปกติ
111,15 ก.ค.2015 04:00,5.4,414.7,28.2,-,ปกติ
111,15 ก.ค.2015 04:30,6.0,412.1,28.1,-,ปกติ
111,15 ก.ค.2015 05:00,6.0,411.0,28.0,-,ปกติ
111,15 ก.ค.2015 05:30,6.0,411.8,28.0,-,ปกติ
111,15 ก.ค.2015 06:00,6.0,416.3,28.0,-,ปกติ
111,15 ก.ค.2015 06:30,6.0,416.2,28.0,-,ปกติ
111,15 ก.ค.2015 07:00,5.8,416.7,28.0,-,ปกติ
111,15 ก.ค.2015 07:30,6.0,416.5,28.1,-,ปกติ
111,15 ก.ค.2015 08:00,6.1,414.9,28.4,-,ปกติ
111,15 ก.ค.2015 08:30,6.1,404.3,28.9,-,ปกติ
111,15 ก.ค.2015 09:00,6.0,398.8,29.2,-,ปกติ
111,15 ก.ค.2015 09:30,6.0,400.2,29.3,-,ปกติ
111,15 ก.ค.2015 10:00,6.0,396.3,29.6,-,ปกติ
111,15 ก.ค.2015 10:30,6.0,392.3,29.8,-,ปกติ
111,15 ก.ค.2015 11:00,6.0,392.5,30.0,-,ปกติ
111,15 ก.ค.2015 11:30,6.0,392.1,30.3,-,ปกติ
111,15 ก.ค.2015 12:00,6.1,392.0,30.6,-,ปกติ
111,15 ก.ค.2015 12:30,6.0,390.3,30.9,-,ปกติ
111,15 ก.ค.2015 13:00,6.0,390.6,31.1,-,ปกติ
111,15 ก.ค.2015 13:30,6.0,390.2,31.4,-,ปกติ
111,15 ก.ค.2015 14:00,6.0,389.4,31.6,-,ปกติ
111,15 ก.ค.2015 14:30,6.0,389.9,31.9,-,ปกติ
111,15 ก.ค.2015 15:00,6.0,389.1,32.2,-,ปกติ
111,15 ก.ค.2015 15:30,6.0,388.7,32.6,-,ปกติ
111,15 ก.ค.2015 16:00,6.0,393.5,32.7,-,ปกติ
111,15 ก.ค.2015 16:30,6.0,396.2,32.3,-,ปกติ
111,15 ก.ค.2015 17:00,6.0,398.2,31.5,-,ปกติ
111,15 ก.ค.2015 17:30,6.0,411.0,30.5,-,ปกติ
111,15 ก.ค.2015 18:00,5.9,419.2,30.1,-,ปกติ
111,15 ก.ค.2015 18:30,6.0,424.9,29.9,-,ปกติ
111,15 ก.ค.2015 19:00,6.0,426.7,29.7,-,ปกติ
111,15 ก.ค.2015 19:30,6.0,429.7,29.4,-,ปกติ
111,15 ก.ค.2015 20:00,6.0,428.7,29.2,-,ปกติ
111,15 ก.ค.2015 20:30,6.0,429.6,29.0,-,ปกติ
111,15 ก.ค.2015 21:00,6.1,430.2,28.9,-,ปกติ
111,15 ก.ค.2015 21:30,6.1,426.0,28.7,-,ปกติ
111,15 ก.ค.2015 22:00,6.1,430.4,28.7,-,ปกติ
111,15 ก.ค.2015 22:30,6.1,429.5,28.6,-,ปกติ
111,15 ก.ค.2015 23:00,6.1,429.2,28.5,-,ปกติ
111,15 ก.ค.2015 23:30,6.2,425.3,28.3,-,ปกติ
111,16 ก.ค.2015 00:00,6.2,428.1,28.3,-,ปกติ
111,16 ก.ค.2015 00:30,6.2,428.6,28.2,-,ปกติ
111,16 ก.ค.2015 01:00,6.2,426.5,28.1,-,ปกติ
111,16 ก.ค.2015 01:30,6.2,426.3,28.0,-,ปกติ
111,16 ก.ค.2015 02:00,6.2,426.0,27.9,-,ปกติ
111,16 ก.ค.2015 02:30,6.2,424.5,27.8,-,ปกติ
111,16 ก.ค.2015 03:00,6.3,424.4,27.8,-,ปกติ
111,16 ก.ค.2015 03:30,6.2,423.6,27.7,-,ปกติ
111,16 ก.ค.2015 04:00,6.2,423.3,27.6,-,ปกติ
111,16 ก.ค.2015 04:30,6.2,423.6,27.6,-,ปกติ
111,16 ก.ค.2015 05:00,6.2,423.9,27.5,-,ปกติ
111,16 ก.ค.2015 05:30,6.3,423.2,27.5,-,ปกติ
111,16 ก.ค.2015 06:00,6.2,423.7,27.4,-,ปกติ
111,16 ก.ค.2015 06:30,6.1,422.7,27.4,-,ปกติ
111,16 ก.ค.2015 07:00,6.1,422.1,27.4,-,ปกติ
111,16 ก.ค.2015 07:30,6.2,421.1,27.5,-,ปกติ
111,16 ก.ค.2015 08:00,6.2,415.6,27.7,-,ปกติ
111,16 ก.ค.2015 08:30,6.1,409.7,28.1,-,ปกติ
111,16 ก.ค.2015 09:00,6.2,402.8,28.6,-,ปกติ
111,16 ก.ค.2015 09:30,5.9,398.0,29.1,-,ปกติ
111,16 ก.ค.2015 10:00,6.0,394.1,29.6,-,ปกติ
111,16 ก.ค.2015 10:30,6.1,393.5,30.0,-,ปกติ
111,16 ก.ค.2015 11:00,6.2,392.5,30.4,-,ปกติ
111,16 ก.ค.2015 11:30,6.1,391.8,30.7,-,ปกติ
111,16 ก.ค.2015 12:00,6.1,392.4,30.9,-,ปกติ
111,16 ก.ค.2015 12:30,6.0,394.4,31.0,-,ปกติ
111,16 ก.ค.2015 13:00,6.0,393.9,31.0,-,ปกติ
111,16 ก.ค.2015 13:30,6.1,393.3,31.3,-,ปกติ
111,16 ก.ค.2015 14:00,F,F,F,-,-
111,16 ก.ค.2015 14:30,6.0,395.0,31.6,-,ปกติ
111,16 ก.ค.2015 15:00,6.1,395.9,31.6,-,ปกติ
111,16 ก.ค.2015 15:30,F,F,F,-,-
111,16 ก.ค.2015 16:00,6.0,405.7,30.7,-,ปกติ
111,16 ก.ค.2015 16:30,6.0,411.1,30.5,-,ปกติ
111,16 ก.ค.2015 17:00,6.0,415.7,30.3,-,ปกติ
111,16 ก.ค.2015 17:30,6.0,413.2,30.2,-,ปกติ
111,16 ก.ค.2015 18:00,6.0,415.9,30.1,-,ปกติ
111,16 ก.ค.2015 18:30,5.9,415.3,30.0,-,ปกติ
111,16 ก.ค.2015 19:00,6.0,411.7,29.8,-,ปกติ
111,16 ก.ค.2015 19:30,6.0,416.0,29.6,-,ปกติ
111,16 ก.ค.2015 20:00,6.0,419.8,29.5,-,ปกติ
111,16 ก.ค.2015 20:30,6.0,420.1,29.5,-,ปกติ
111,16 ก.ค.2015 21:00,6.1,422.2,29.4,-,ปกติ
111,16 ก.ค.2015 21:30,6.1,423.8,29.3,-,ปกติ
111,16 ก.ค.2015 22:00,6.1,421.6,29.2,-,ปกติ
111,16 ก.ค.2015 22:30,6.1,422.8,29.2,-,ปกติ
111,16 ก.ค.2015 23:00,6.2,424.0,29.1,-,ปกติ
111,16 ก.ค.2015 23:30,6.2,423.0,29.0,-,ปกติ
111,17 ก.ค.2015 00:00,6.2,428.8,28.9,-,ปกติ
111,17 ก.ค.2015 00:30,6.1,422.6,28.8,-,ปกติ
111,17 ก.ค.2015 01:00,5.9,416.2,28.6,-,ปกติ
111,17 ก.ค.2015 01:30,5.9,411.2,28.5,-,ปกติ
111,17 ก.ค.2015 02:00,6.1,414.6,28.4,-,ปกติ
111,17 ก.ค.2015 02:30,6.1,417.3,28.2,-,ปกติ
111,17 ก.ค.2015 03:00,6.0,419.4,27.9,-,ปกติ
111,17 ก.ค.2015 03:30,6.0,426.4,27.8,-,ปกติ
111,17 ก.ค.2015 04:00,6.0,428.5,27.7,-,ปกติ
111,17 ก.ค.2015 04:30,6.1,429.2,27.6,-,ปกติ
111,17 ก.ค.2015 05:00,6.2,429.4,27.4,-,ปกติ
111,17 ก.ค.2015 05:30,6.1,429.9,27.3,-,ปกติ
111,17 ก.ค.2015 06:00,6.1,429.4,27.1,-,ปกติ
111,17 ก.ค.2015 06:30,6.1,428.8,27.0,-,ปกติ
111,17 ก.ค.2015 07:00,6.1,429.2,27.0,-,ปกติ
111,17 ก.ค.2015 07:30,6.2,429.4,27.1,-,ปกติ
111,17 ก.ค.2015 08:00,6.2,429.1,27.3,-,ปกติ
111,17 ก.ค.2015 08:30,6.2,427.2,27.5,-,ปกติ
111,17 ก.ค.2015 09:00,6.1,421.5,27.8,-,ปกติ
111,17 ก.ค.2015 09:30,6.1,413.5,28.3,-,ปกติ
111,17 ก.ค.2015 10:00,6.2,406.1,28.7,-,ปกติ
111,17 ก.ค.2015 10:30,5.8,403.9,29.1,-,ปกติ
111,17 ก.ค.2015 11:00,5.9,400.4,29.5,-,ปกติ
111,17 ก.ค.2015 11:30,6.0,396.3,30.1,-,ปกติ
111,17 ก.ค.2015 12:00,6.1,393.8,30.5,-,ปกติ
111,17 ก.ค.2015 12:30,5.9,394.7,30.8,-,ปกติ
111,17 ก.ค.2015 13:00,5.9,396.1,31.0,-,ปกติ
111,17 ก.ค.2015 13:30,6.1,393.8,31.3,-,ปกติ
111,17 ก.ค.2015 14:00,6.0,391.9,31.4,-,ปกติ
111,17 ก.ค.2015 14:30,6.1,394.5,31.5,-,ปกติ
111,17 ก.ค.2015 15:00,6.0,394.4,31.9,-,ปกติ
111,17 ก.ค.2015 15:30,6.0,397.3,31.8,-,ปกติ
111,17 ก.ค.2015 16:00,6.0,398.9,32.0,-,ปกติ
111,17 ก.ค.2015 16:30,6.0,398.5,32.2,-,ปกติ
111,17 ก.ค.2015 17:00,6.0,402.4,32.2,-,ปกติ
111,17 ก.ค.2015 17:30,6.0,402.4,32.2,-,ปกติ
111,17 ก.ค.2015 18:00,6.0,407.9,32.0,-,ปกติ
111,17 ก.ค.2015 18:30,5.9,408.3,31.5,-,ปกติ
111,17 ก.ค.2015 19:00,5.9,413.4,31.1,-,ปกติ
111,17 ก.ค.2015 19:30,5.9,417.4,30.8,-,ปกติ
111,17 ก.ค.2015 20:00,5.9,417.5,30.6,-,ปกติ
111,17 ก.ค.2015 20:30,5.9,418.3,30.4,-,ปกติ
111,17 ก.ค.2015 21:00,6.0,418.3,30.2,-,ปกติ
111,17 ก.ค.2015 21:30,6.0,417.6,30.0,-,ปกติ
111,17 ก.ค.2015 22:00,6.0,420.8,29.8,-,ปกติ
111,17 ก.ค.2015 22:30,6.0,427.4,29.7,-,ปกติ
111,17 ก.ค.2015 23:00,6.0,428.2,29.5,-,ปกติ
111,17 ก.ค.2015 23:30,6.0,424.0,29.4,-,ปกติ
111,18 ก.ค.2015 00:00,6.0,426.2,29.3,-,ปกติ
111,18 ก.ค.2015 00:30,6.0,428.2,29.2,-,ปกติ
111,18 ก.ค.2015 01:00,6.0,418.7,29.0,-,ปกติ
111,18 ก.ค.2015 01:30,6.0,424.9,28.9,-,ปกติ
111,18 ก.ค.2015 02:00,5.8,421.4,28.8,-,ปกติ
111,18 ก.ค.2015 02:30,6.0,424.2,28.8,-,ปกติ
111,18 ก.ค.2015 03:00,6.1,417.9,28.6,-,ปกติ
111,18 ก.ค.2015 03:30,6.0,418.6,28.5,-,ปกติ
111,18 ก.ค.2015 04:00,6.0,418.5,28.4,-,ปกติ
111,18 ก.ค.2015 04:30,6.1,419.5,28.2,-,ปกติ
111,18 ก.ค.2015 05:00,6.1,419.9,27.9,-,ปกติ
111,18 ก.ค.2015 05:30,6.1,428.0,27.8,-,ปกติ
111,18 ก.ค.2015 06:00,6.1,430.3,27.6,-,ปกติ
111,18 ก.ค.2015 06:30,6.1,430.1,27.6,-,ปกติ
111,18 ก.ค.2015 07:00,6.1,434.9,27.6,-,ปกติ
111,18 ก.ค.2015 07:30,6.2,437.8,27.8,-,ปกติ
111,18 ก.ค.2015 08:00,6.1,438.4,28.0,-,ปกติ
111,18 ก.ค.2015 08:30,6.1,435.0,28.3,-,ปกติ
111,18 ก.ค.2015 09:00,6.1,430.9,28.6,-,ปกติ
111,18 ก.ค.2015 09:30,6.2,420.8,29.1,-,ปกติ
111,18 ก.ค.2015 10:00,6.1,412.4,29.5,-,ปกติ
111,18 ก.ค.2015 10:30,6.0,409.5,29.7,-,ปกติ
111,18 ก.ค.2015 11:00,6.1,404.2,30.0,-,ปกติ
111,18 ก.ค.2015 11:30,6.3,405.3,30.3,-,ปกติ
111,18 ก.ค.2015 12:00,6.2,396.9,30.6,-,ปกติ
111,18 ก.ค.2015 12:30,6.2,396.7,30.8,-,ปกติ
111,18 ก.ค.2015 13:00,6.1,402.9,30.8,-,ปกติ
111,18 ก.ค.2015 13:30,6.1,401.1,31.1,-,ปกติ
111,18 ก.ค.2015 14:00,6.1,402.4,31.3,-,ปกติ
111,18 ก.ค.2015 14:30,6.1,401.8,31.6,-,ปกติ
111,18 ก.ค.2015 15:00,6.1,400.7,31.9,-,ปกติ
111,18 ก.ค.2015 15:30,6.1,403.2,31.9,-,ปกติ
111,18 ก.ค.2015 16:00,6.1,404.8,31.8,-,ปกติ
111,18 ก.ค.2015 16:30,6.0,402.4,32.3,-,ปกติ
111,18 ก.ค.2015 17:00,6.0,405.9,32.3,-,ปกติ
111,18 ก.ค.2015 17:30,5.9,406.1,32.1,-,ปกติ
111,18 ก.ค.2015 18:00,6.0,412.8,31.8,-,ปกติ
111,18 ก.ค.2015 18:30,6.0,415.2,31.3,-,ปกติ
111,18 ก.ค.2015 19:00,6.0,418.9,31.0,-,ปกติ
111,18 ก.ค.2015 19:30,6.0,424.2,30.8,-,ปกติ
111,18 ก.ค.2015 20:00,6.0,426.8,30.5,-,ปกติ
111,18 ก.ค.2015 20:30,6.0,431.2,30.3,-,ปกติ
111,18 ก.ค.2015 21:00,6.0,432.9,30.1,-,ปกติ
111,18 ก.ค.2015 21:30,6.0,433.7,29.9,-,ปกติ
111,18 ก.ค.2015 22:00,6.0,430.6,29.7,-,ปกติ
111,18 ก.ค.2015 22:30,6.1,433.7,29.6,-,ปกติ
111,18 ก.ค.2015 23:00,6.1,431.4,29.5,-,ปกติ
111,18 ก.ค.2015 23:30,6.1,431.9,29.4,-,ปกติ
111,19 ก.ค.2015 00:00,6.1,433.8,29.3,-,ปกติ
111,19 ก.ค.2015 00:30,6.2,432.3,29.2,-,ปกติ
111,19 ก.ค.2015 01:00,6.1,432.9,29.1,-,ปกติ
111,19 ก.ค.2015 01:30,6.2,433.1,28.9,-,ปกติ
111,19 ก.ค.2015 02:00,6.2,430.7,28.8,-,ปกติ
111,19 ก.ค.2015 02:30,6.2,430.7,28.7,-,ปกติ
111,19 ก.ค.2015 03:00,6.2,429.9,28.6,-,ปกติ
111,19 ก.ค.2015 03:30,6.1,428.4,28.5,-,ปกติ
111,19 ก.ค.2015 04:00,6.1,429.6,28.3,-,ปกติ
111,19 ก.ค.2015 04:30,6.1,433.3,28.2,-,ปกติ
111,19 ก.ค.2015 05:00,5.9,431.6,28.1,-,ปกติ
111,19 ก.ค.2015 05:30,5.9,433.3,28.0,-,ปกติ
111,19 ก.ค.2015 06:00,5.8,429.2,27.8,-,ปกติ
111,19 ก.ค.2015 06:30,5.7,425.0,27.7,-,ปกติ
111,19 ก.ค.2015 07:00,5.9,427.0,27.8,-,ปกติ
111,19 ก.ค.2015 07:30,6.1,428.2,27.8,-,ปกติ
111,19 ก.ค.2015 08:00,6.1,427.9,28.0,-,ปกติ
